"countrynum","statenum","route","stateroute","year","aou","stoptotal","speciestotal"
840,63,906,63906,2010,5930,3,4
840,63,906,63906,2010,5980,8,9
840,63,906,63906,2010,6080,8,10
840,63,906,63906,2010,6240,26,35
840,63,906,63906,2010,6290,11,11
840,63,906,63906,2010,6360,5,5
840,63,906,63906,2010,6390,1,1
840,63,906,63906,2010,6420,1,1
840,63,906,63906,2010,6480,3,3
840,63,906,63906,2010,6540,5,5
840,63,906,63906,2010,6590,4,6
840,63,906,63906,2010,6620,2,2
840,63,906,63906,2010,6670,12,12
840,63,906,63906,2010,6740,21,33
840,63,906,63906,2010,6760,1,1
840,63,906,63906,2010,6840,11,14
840,63,906,63906,2010,6870,2,2
840,63,906,63906,2010,7180,4,4
840,63,906,63906,2010,7310,10,10
840,63,906,63906,2010,7360,2,2
840,63,906,63906,2010,7510,1,1
840,63,906,63906,2010,7550,2,2
840,63,906,63906,2011,3430,1,1
840,63,906,63906,2011,3870,1,1
840,63,906,63906,2011,3940,1,1
840,63,906,63906,2011,4050,5,5
840,63,906,63906,2011,4090,1,1
840,63,906,63906,2011,4560,3,3
840,63,906,63906,2011,4610,1,1
840,63,906,63906,2011,4650,7,7
840,63,906,63906,2011,4770,2,2
840,63,906,63906,2011,4880,9,11
840,63,906,63906,2011,5290,1,2
840,63,906,63906,2011,5600,3,5
840,63,906,63906,2011,5670,13,15
840,63,906,63906,2011,5810,1,2
840,63,906,63906,2011,5870,2,2
840,63,906,63906,2011,5930,3,3
840,63,906,63906,2011,5980,15,19
840,63,906,63906,2011,6080,3,3
840,63,906,63906,2011,6240,30,42
840,63,906,63906,2011,6290,2,2
840,63,906,63906,2011,6360,6,6
840,63,906,63906,2011,6390,4,5
840,63,906,63906,2011,6480,3,3
840,63,906,63906,2011,6540,3,5
840,63,906,63906,2011,6590,9,9
840,63,906,63906,2011,6670,8,9
840,63,906,63906,2011,6740,20,23
840,63,906,63906,2011,6760,2,2
840,63,906,63906,2011,6840,11,12
840,63,906,63906,2011,7040,2,2
840,63,906,63906,2011,7180,2,2
840,63,906,63906,2011,7270,1,1
840,63,906,63906,2011,7310,5,5
840,63,906,63906,2011,7550,1,1
840,63,906,63906,2011,7610,2,2
840,63,906,63906,2012,3160,1,1
840,63,906,63906,2012,3730,1,1
840,63,906,63906,2012,3940,3,3
840,63,906,63906,2012,4050,6,6
840,63,906,63906,2012,4090,1,1
840,63,906,63906,2012,4230,2,2
840,63,906,63906,2012,4560,4,7
840,63,906,63906,2012,4610,1,1
840,63,906,63906,2012,4650,9,9
840,63,906,63906,2012,4670,1,2
840,63,906,63906,2012,4770,1,1
840,63,906,63906,2012,4880,13,19
840,63,906,63906,2012,5290,3,4
840,63,906,63906,2012,5600,2,5
840,63,906,63906,2012,5670,6,8
840,63,906,63906,2012,5810,3,3
840,63,906,63906,2012,5870,8,10
840,63,906,63906,2012,5980,10,14
840,63,906,63906,2012,6080,10,11
840,63,906,63906,2012,6240,26,36
840,63,906,63906,2012,6290,5,5
840,63,906,63906,2012,6360,13,13
840,63,906,63906,2012,6390,5,5
840,63,906,63906,2012,6480,1,1
840,63,906,63906,2012,6540,7,9
840,63,906,63906,2012,6590,6,7
840,63,906,63906,2012,6620,1,1
840,63,906,63906,2012,6670,12,12
840,63,906,63906,2012,6740,23,28
840,63,906,63906,2012,6760,1,1
840,63,906,63906,2012,6810,1,1
840,63,906,63906,2012,6840,14,15
840,63,906,63906,2012,6870,1,1
840,63,906,63906,2012,7040,1,1
840,63,906,63906,2012,7180,3,3
840,63,906,63906,2012,7270,1,1
840,63,906,63906,2012,7310,8,8
840,63,906,63906,2012,7360,2,5
840,63,906,63906,2012,7550,8,8
840,63,906,63906,2012,7610,1,1
840,63,906,63906,2013,3100,2,2
840,63,906,63906,2013,3430,2,2
840,63,906,63906,2013,3870,1,1
840,63,906,63906,2013,3930,1,1
840,63,906,63906,2013,4050,8,8
840,63,906,63906,2013,4090,2,2
840,63,906,63906,2013,4560,5,8
840,63,906,63906,2013,4610,1,1
840,63,906,63906,2013,4650,8,9
840,63,906,63906,2013,4670,1,1
840,63,906,63906,2013,4880,4,4
840,63,906,63906,2013,5290,2,3
840,63,906,63906,2013,5600,5,6
840,63,906,63906,2013,5670,2,2
840,63,906,63906,2013,5810,5,6
840,63,906,63906,2013,5870,5,5
840,63,906,63906,2013,5930,2,3
840,63,906,63906,2013,5980,11,17
840,63,906,63906,2013,6080,7,8
840,63,906,63906,2013,6240,29,36
840,63,906,63906,2013,6290,13,14
840,63,906,63906,2013,6360,10,12
840,63,906,63906,2013,6390,3,3
840,63,906,63906,2013,6480,4,4
840,63,906,63906,2013,6540,6,8
840,63,906,63906,2013,6590,5,9
840,63,906,63906,2013,6620,2,3
840,63,906,63906,2013,6670,25,35
840,63,906,63906,2013,6740,23,33
840,63,906,63906,2013,6760,2,2
840,63,906,63906,2013,6840,22,28
840,63,906,63906,2013,6870,2,2
840,63,906,63906,2013,7040,2,3
840,63,906,63906,2013,7180,4,5
840,63,906,63906,2013,7270,1,1
840,63,906,63906,2013,7310,11,12
840,63,906,63906,2013,7360,3,3
840,63,906,63906,2013,7550,3,3
840,63,906,63906,2014,3430,1,1
840,63,906,63906,2014,3940,1,1
840,63,906,63906,2014,4050,10,10
840,63,906,63906,2014,4280,1,1
840,63,906,63906,2014,4560,4,7
840,63,906,63906,2014,4610,4,5
840,63,906,63906,2014,4650,11,12
840,63,906,63906,2014,4770,1,1
840,63,906,63906,2014,4880,13,15
840,63,906,63906,2014,5290,2,3
840,63,906,63906,2014,5600,4,8
840,63,906,63906,2014,5810,1,1
840,63,906,63906,2014,5870,12,14
840,63,906,63906,2014,5930,6,8
840,63,906,63906,2014,5980,5,6
840,63,906,63906,2014,6080,5,5
840,63,906,63906,2014,6240,27,32
840,63,906,63906,2014,6290,8,8
840,63,906,63906,2014,6360,12,14
840,63,906,63906,2014,6390,9,9
840,63,906,63906,2014,6480,1,1
840,63,906,63906,2014,6540,10,13
840,63,906,63906,2014,6580,1,1
840,63,906,63906,2014,6590,3,4
840,63,906,63906,2014,6620,3,3
840,63,906,63906,2014,6670,28,35
840,63,906,63906,2014,6740,27,37
840,63,906,63906,2014,6760,3,3
840,63,906,63906,2014,6840,21,27
840,63,906,63906,2014,7040,1,1
840,63,906,63906,2014,7050,1,1
840,63,906,63906,2014,7180,3,3
840,63,906,63906,2014,7270,2,2
840,63,906,63906,2014,7310,8,9
840,63,906,63906,2014,7360,6,7
840,63,906,63906,2014,7550,7,9
840,63,906,63906,2014,7560,3,4
840,63,906,63906,2014,7610,1,1
840,63,906,63906,2015,3000,2,2
840,63,906,63906,2015,3100,1,1
840,63,906,63906,2015,3430,1,1
840,63,906,63906,2015,3870,2,2
840,63,906,63906,2015,3940,2,2
840,63,906,63906,2015,4050,4,4
840,63,906,63906,2015,4090,2,2
840,63,906,63906,2015,4230,1,3
840,63,906,63906,2015,4560,3,6
840,63,906,63906,2015,4610,1,1
840,63,906,63906,2015,4650,10,10
840,63,906,63906,2015,4770,1,1
840,63,906,63906,2015,4880,20,27
840,63,906,63906,2015,5290,2,2
840,63,906,63906,2015,5600,5,5
840,63,906,63906,2015,5670,1,1
840,63,906,63906,2015,5810,2,2
840,63,906,63906,2015,5870,13,15
840,63,906,63906,2015,5930,11,13
840,63,906,63906,2015,5980,14,16
840,63,906,63906,2015,6080,8,8
840,63,906,63906,2015,6190,1,1
840,63,906,63906,2015,6240,25,32
840,63,906,63906,2015,6290,2,2
840,63,906,63906,2015,6360,12,15
840,63,906,63906,2015,6390,7,10
840,63,906,63906,2015,6480,8,9
840,63,906,63906,2015,6540,7,9
840,63,906,63906,2015,6590,4,5
840,63,906,63906,2015,6670,24,27
840,63,906,63906,2015,6740,27,37
840,63,906,63906,2015,6760,1,1
840,63,906,63906,2015,6840,15,16
840,63,906,63906,2015,6870,2,2
840,63,906,63906,2015,7040,3,3
840,63,906,63906,2015,7180,3,4
840,63,906,63906,2015,7222,1,1
840,63,906,63906,2015,7310,12,13
840,63,906,63906,2015,7360,3,3
840,63,906,63906,2015,7510,3,4
840,63,906,63906,2015,7550,15,18
840,63,906,63906,2015,7560,1,1
840,63,906,63906,2015,7610,1,1
840,63,908,63908,2002,4050,1,1
840,63,908,63908,2002,4560,5,5
840,63,908,63908,2002,4880,6,13
840,63,908,63908,2002,5670,9,11
840,63,908,63908,2002,5870,5,5
840,63,908,63908,2002,5930,1,2
840,63,908,63908,2002,5980,8,10
840,63,908,63908,2002,6140,2,2
840,63,908,63908,2002,6240,3,3
840,63,908,63908,2002,6480,2,2
840,63,908,63908,2002,6540,5,5
840,63,908,63908,2002,6590,3,4
840,63,908,63908,2002,6670,4,6
840,63,908,63908,2002,6740,2,2
840,63,908,63908,2002,6760,2,2
840,63,908,63908,2002,6830,1,1
840,63,908,63908,2002,6860,2,2
840,63,908,63908,2002,7030,1,1
840,63,908,63908,2002,7040,1,1
840,63,908,63908,2002,7260,1,1
840,63,908,63908,2002,7310,4,6
840,63,908,63908,2002,7550,4,9
840,63,908,63908,2002,7560,7,8
840,63,908,63908,2002,7610,2,4
840,63,909,63909,2000,3160,6,6
840,63,909,63909,2000,4050,8,8
840,63,909,63909,2000,4120,2,2
840,63,909,63909,2000,4171,2,2
840,63,909,63909,2000,4520,1,1
840,63,909,63909,2000,4560,6,6
840,63,909,63909,2000,4610,4,4
840,63,909,63909,2000,4650,8,10
840,63,909,63909,2000,4860,1,2
840,63,909,63909,2000,4880,24,36
840,63,909,63909,2000,5290,6,11
840,63,909,63909,2000,5600,1,1
840,63,909,63909,2000,5670,12,21
840,63,909,63909,2000,5810,3,3
840,63,909,63909,2000,5870,5,6
840,63,909,63909,2000,5930,5,6
840,63,909,63909,2000,5980,12,16
840,63,909,63909,2000,6080,6,8
840,63,909,63909,2000,6240,31,37
840,63,909,63909,2000,6290,7,8
840,63,909,63909,2000,6360,2,2
840,63,909,63909,2000,6390,6,6
840,63,909,63909,2000,6480,4,4
840,63,909,63909,2000,6540,5,5
840,63,909,63909,2000,6670,32,44
840,63,909,63909,2000,6710,7,11
840,63,909,63909,2000,6740,15,17
840,63,909,63909,2000,6760,1,1
840,63,909,63909,2000,6840,13,14
840,63,909,63909,2000,7040,2,2
840,63,909,63909,2000,7180,5,6
840,63,909,63909,2000,7270,3,3
840,63,909,63909,2000,7310,5,5
840,63,909,63909,2000,7360,4,5
840,63,909,63909,2000,7510,4,4
840,63,909,63909,2000,7550,13,18
840,63,909,63909,2000,7610,1,1
840,63,909,63909,2001,3100,1,1
840,63,909,63909,2001,3160,4,4
840,63,909,63909,2001,3870,7,7
840,63,909,63909,2001,3940,3,3
840,63,909,63909,2001,4050,8,8
840,63,909,63909,2001,4090,1,1
840,63,909,63909,2001,4171,1,1
840,63,909,63909,2001,4280,2,2
840,63,909,63909,2001,4560,2,2
840,63,909,63909,2001,4610,3,3
840,63,909,63909,2001,4650,10,10
840,63,909,63909,2001,4770,2,2
840,63,909,63909,2001,4880,22,31
840,63,909,63909,2001,5290,1,1
840,63,909,63909,2001,5670,11,14
840,63,909,63909,2001,5810,1,1
840,63,909,63909,2001,5870,6,9
840,63,909,63909,2001,5930,6,7
840,63,909,63909,2001,5980,20,30
840,63,909,63909,2001,6080,5,7
840,63,909,63909,2001,6190,2,3
840,63,909,63909,2001,6240,26,30
840,63,909,63909,2001,6290,12,14
840,63,909,63909,2001,6360,4,4
840,63,909,63909,2001,6390,8,8
840,63,909,63909,2001,6480,1,1
840,63,909,63909,2001,6540,4,5
840,63,909,63909,2001,6630,1,1
840,63,909,63909,2001,6670,36,49
840,63,909,63909,2001,6710,8,12
840,63,909,63909,2001,6740,23,26
840,63,909,63909,2001,6840,14,15
840,63,909,63909,2001,6870,1,2
840,63,909,63909,2001,7050,1,1
840,63,909,63909,2001,7180,6,6
840,63,909,63909,2001,7270,4,4
840,63,909,63909,2001,7310,11,12
840,63,909,63909,2001,7360,7,10
840,63,909,63909,2001,7480,1,1
840,63,909,63909,2001,7510,2,2
840,63,909,63909,2001,7550,12,14
840,63,909,63909,2002,3100,1,1
840,63,909,63909,2002,3160,3,3
840,63,909,63909,2002,3870,4,5
840,63,909,63909,2002,3930,1,1
840,63,909,63909,2002,3940,1,1
840,63,909,63909,2002,4050,7,8
840,63,909,63909,2002,4280,5,5
840,63,909,63909,2002,4520,1,1
840,63,909,63909,2002,4610,2,2
840,63,909,63909,2002,4650,12,14
840,63,909,63909,2002,4770,3,3
840,63,909,63909,2002,4880,24,36
840,63,909,63909,2002,5290,2,4
840,63,909,63909,2002,5670,6,7
840,63,909,63909,2002,5870,11,11
840,63,909,63909,2002,5930,4,4
840,63,909,63909,2002,5980,26,38
840,63,909,63909,2002,6080,10,10
840,63,909,63909,2002,6190,1,3
840,63,909,63909,2002,6240,28,38
840,63,909,63909,2002,6290,4,4
840,63,909,63909,2002,6360,5,5
840,63,909,63909,2002,6380,1,1
840,63,909,63909,2002,6390,9,11
840,63,909,63909,2002,6480,1,2
840,63,909,63909,2002,6540,5,7
840,63,909,63909,2002,6670,31,43
840,63,909,63909,2002,6710,7,14
840,63,909,63909,2002,6740,20,23
840,63,909,63909,2002,6760,1,1
840,63,909,63909,2002,6840,16,17
840,63,909,63909,2002,7040,1,1
840,63,909,63909,2002,7180,4,4
840,63,909,63909,2002,7270,3,3
840,63,909,63909,2002,7310,8,9
840,63,909,63909,2002,7360,8,10
840,63,909,63909,2002,7510,1,2
840,63,909,63909,2002,7550,15,18
840,63,909,63909,2002,7610,2,2
840,63,909,63909,2003,2010,1,1
840,63,909,63909,2003,3160,4,6
840,63,909,63909,2003,3250,1,1
840,63,909,63909,2003,3370,1,1
840,63,909,63909,2003,3870,1,1
840,63,909,63909,2003,3930,1,1
840,63,909,63909,2003,4050,1,1
840,63,909,63909,2003,4280,1,1
840,63,909,63909,2003,4610,3,4
840,63,909,63909,2003,4650,11,12
840,63,909,63909,2003,4770,1,1
840,63,909,63909,2003,4880,17,18
840,63,909,63909,2003,5290,5,9
840,63,909,63909,2003,5600,2,2
840,63,909,63909,2003,5670,10,15
840,63,909,63909,2003,5870,3,3
840,63,909,63909,2003,5930,8,10
840,63,909,63909,2003,5980,17,22
840,63,909,63909,2003,6080,4,4
840,63,909,63909,2003,6190,1,5
840,63,909,63909,2003,6240,22,27
840,63,909,63909,2003,6290,8,9
840,63,909,63909,2003,6360,3,4
840,63,909,63909,2003,6390,4,4
840,63,909,63909,2003,6480,1,1
840,63,909,63909,2003,6540,1,1
840,63,909,63909,2003,6670,26,31
840,63,909,63909,2003,6710,5,5
840,63,909,63909,2003,6740,12,12
840,63,909,63909,2003,6760,1,1
840,63,909,63909,2003,6840,13,13
840,63,909,63909,2003,7050,1,1
840,63,909,63909,2003,7180,6,7
840,63,909,63909,2003,7270,3,3
840,63,909,63909,2003,7310,3,4
840,63,909,63909,2003,7360,5,6
840,63,909,63909,2003,7550,5,7
840,63,909,63909,2004,3160,7,7
840,63,909,63909,2004,3870,1,1
840,63,909,63909,2004,3920,1,1
840,63,909,63909,2004,3930,1,1
840,63,909,63909,2004,4050,8,9
840,63,909,63909,2004,4120,1,1
840,63,909,63909,2004,4171,2,3
840,63,909,63909,2004,4280,1,1
840,63,909,63909,2004,4520,1,1
840,63,909,63909,2004,4610,1,1
840,63,909,63909,2004,4650,4,5
840,63,909,63909,2004,4770,1,2
840,63,909,63909,2004,4860,2,3
840,63,909,63909,2004,4880,15,19
840,63,909,63909,2004,5290,2,2
840,63,909,63909,2004,5600,5,5
840,63,909,63909,2004,5670,7,8
840,63,909,63909,2004,5810,1,1
840,63,909,63909,2004,5870,9,11
840,63,909,63909,2004,5930,7,9
840,63,909,63909,2004,5980,10,15
840,63,909,63909,2004,6080,8,8
840,63,909,63909,2004,6190,2,8
840,63,909,63909,2004,6240,29,32
840,63,909,63909,2004,6290,9,9
840,63,909,63909,2004,6360,5,5
840,63,909,63909,2004,6390,8,8
840,63,909,63909,2004,6540,2,2
840,63,909,63909,2004,6670,36,47
840,63,909,63909,2004,6710,3,4
840,63,909,63909,2004,6740,20,26
840,63,909,63909,2004,6760,1,1
840,63,909,63909,2004,6830,1,1
840,63,909,63909,2004,6840,15,15
840,63,909,63909,2004,7040,1,1
840,63,909,63909,2004,7050,2,2
840,63,909,63909,2004,7180,11,11
840,63,909,63909,2004,7270,2,3
840,63,909,63909,2004,7310,19,22
840,63,909,63909,2004,7360,6,13
840,63,909,63909,2004,7480,1,1
840,63,909,63909,2004,7510,5,6
840,63,909,63909,2004,7550,10,12
840,63,909,63909,2004,7610,3,7
840,63,909,63909,2005,3100,1,1
840,63,909,63909,2005,3160,3,3
840,63,909,63909,2005,3250,1,1
840,63,909,63909,2005,3870,2,2
840,63,909,63909,2005,3920,5,6
840,63,909,63909,2005,4050,6,6
840,63,909,63909,2005,4120,2,2
840,63,909,63909,2005,4171,1,3
840,63,909,63909,2005,4280,3,3
840,63,909,63909,2005,4560,1,1
840,63,909,63909,2005,4610,2,2
840,63,909,63909,2005,4650,8,9
840,63,909,63909,2005,4880,18,29
840,63,909,63909,2005,5290,2,2
840,63,909,63909,2005,5600,2,2
840,63,909,63909,2005,5670,8,11
840,63,909,63909,2005,5810,1,1
840,63,909,63909,2005,5870,12,12
840,63,909,63909,2005,5930,5,8
840,63,909,63909,2005,5980,13,17
840,63,909,63909,2005,6080,8,8
840,63,909,63909,2005,6240,32,41
840,63,909,63909,2005,6290,8,8
840,63,909,63909,2005,6360,2,3
840,63,909,63909,2005,6390,8,9
840,63,909,63909,2005,6540,2,2
840,63,909,63909,2005,6670,28,36
840,63,909,63909,2005,6710,4,5
840,63,909,63909,2005,6740,17,20
840,63,909,63909,2005,6760,2,2
840,63,909,63909,2005,6840,14,16
840,63,909,63909,2005,7180,5,6
840,63,909,63909,2005,7210,2,2
840,63,909,63909,2005,7270,5,7
840,63,909,63909,2005,7310,13,13
840,63,909,63909,2005,7360,11,15
840,63,909,63909,2005,7510,4,7
840,63,909,63909,2005,7550,5,6
840,63,909,63909,2005,7610,2,2
840,63,909,63909,2005,7660,1,1
840,63,909,63909,2006,3160,4,4
840,63,909,63909,2006,3390,1,1
840,63,909,63909,2006,3870,2,2
840,63,909,63909,2006,3920,10,10
840,63,909,63909,2006,3930,1,1
840,63,909,63909,2006,3940,1,1
840,63,909,63909,2006,4050,2,2
840,63,909,63909,2006,4171,1,1
840,63,909,63909,2006,4280,1,1
840,63,909,63909,2006,4650,10,10
840,63,909,63909,2006,4770,3,4
840,63,909,63909,2006,4880,22,29
840,63,909,63909,2006,4950,1,1
840,63,909,63909,2006,5290,1,1
840,63,909,63909,2006,5670,8,12
840,63,909,63909,2006,5870,10,12
840,63,909,63909,2006,5930,8,8
840,63,909,63909,2006,5980,14,19
840,63,909,63909,2006,6080,8,8
840,63,909,63909,2006,6190,1,2
840,63,909,63909,2006,6240,24,36
840,63,909,63909,2006,6290,12,13
840,63,909,63909,2006,6360,7,7
840,63,909,63909,2006,6390,11,11
840,63,909,63909,2006,6480,2,2
840,63,909,63909,2006,6540,2,2
840,63,909,63909,2006,6670,28,42
840,63,909,63909,2006,6710,6,9
840,63,909,63909,2006,6740,13,17
840,63,909,63909,2006,6840,12,14
840,63,909,63909,2006,7040,2,2
840,63,909,63909,2006,7180,12,13
840,63,909,63909,2006,7270,8,9
840,63,909,63909,2006,7310,8,10
840,63,909,63909,2006,7360,10,14
840,63,909,63909,2006,7510,4,5
840,63,909,63909,2006,7550,5,5
840,63,909,63909,2006,7610,2,2
840,63,909,63909,2007,3160,9,13
840,63,909,63909,2007,3870,1,1
840,63,909,63909,2007,3920,15,16
840,63,909,63909,2007,3930,1,1
840,63,909,63909,2007,3940,1,1
840,63,909,63909,2007,4050,3,4
840,63,909,63909,2007,4171,1,1
840,63,909,63909,2007,4280,2,2
840,63,909,63909,2007,4520,2,2
840,63,909,63909,2007,4560,1,1
840,63,909,63909,2007,4610,3,3
840,63,909,63909,2007,4650,10,11
840,63,909,63909,2007,4770,4,7
840,63,909,63909,2007,4860,2,2
840,63,909,63909,2007,4880,18,23
840,63,909,63909,2007,5290,5,10
840,63,909,63909,2007,5670,7,9
840,63,909,63909,2007,5870,9,12
840,63,909,63909,2007,5930,4,5
840,63,909,63909,2007,5980,17,20
840,63,909,63909,2007,6080,4,4
840,63,909,63909,2007,6240,25,31
840,63,909,63909,2007,6290,16,16
840,63,909,63909,2007,6360,11,11
840,63,909,63909,2007,6390,8,9
840,63,909,63909,2007,6480,5,5
840,63,909,63909,2007,6540,2,3
840,63,909,63909,2007,6670,41,54
840,63,909,63909,2007,6710,7,10
840,63,909,63909,2007,6730,2,3
840,63,909,63909,2007,6740,21,24
840,63,909,63909,2007,6760,1,1
840,63,909,63909,2007,6840,20,23
840,63,909,63909,2007,7040,1,1
840,63,909,63909,2007,7050,1,1
840,63,909,63909,2007,7180,7,8
840,63,909,63909,2007,7270,10,13
840,63,909,63909,2007,7310,16,17
840,63,909,63909,2007,7360,1,1
840,63,909,63909,2007,7510,4,6
840,63,909,63909,2007,7550,13,14
840,63,909,63909,2008,3160,10,10
840,63,909,63909,2008,3870,1,1
840,63,909,63909,2008,3920,6,6
840,63,909,63909,2008,3930,1,1
840,63,909,63909,2008,4050,4,4
840,63,909,63909,2008,4090,1,1
840,63,909,63909,2008,4120,1,1
840,63,909,63909,2008,4171,2,2
840,63,909,63909,2008,4280,1,1
840,63,909,63909,2008,4520,3,3
840,63,909,63909,2008,4610,1,1
840,63,909,63909,2008,4650,11,12
840,63,909,63909,2008,4770,2,3
840,63,909,63909,2008,4860,3,4
840,63,909,63909,2008,4880,19,24
840,63,909,63909,2008,5290,3,4
840,63,909,63909,2008,5670,4,7
840,63,909,63909,2008,5870,6,6
840,63,909,63909,2008,5930,3,4
840,63,909,63909,2008,5980,16,22
840,63,909,63909,2008,6080,9,10
840,63,909,63909,2008,6190,1,1
840,63,909,63909,2008,6240,33,38
840,63,909,63909,2008,6290,9,11
840,63,909,63909,2008,6360,4,4
840,63,909,63909,2008,6390,8,8
840,63,909,63909,2008,6480,4,4
840,63,909,63909,2008,6540,7,7
840,63,909,63909,2008,6670,31,39
840,63,909,63909,2008,6710,5,6
840,63,909,63909,2008,6730,2,3
840,63,909,63909,2008,6740,21,25
840,63,909,63909,2008,6760,2,2
840,63,909,63909,2008,6830,2,2
840,63,909,63909,2008,6840,14,17
840,63,909,63909,2008,7050,2,2
840,63,909,63909,2008,7180,6,7
840,63,909,63909,2008,7270,7,7
840,63,909,63909,2008,7310,10,10
840,63,909,63909,2008,7360,5,5
840,63,909,63909,2008,7510,2,2
840,63,909,63909,2008,7550,14,17
840,63,909,63909,2009,3160,7,7
840,63,909,63909,2009,3870,1,1
840,63,909,63909,2009,3920,5,5
840,63,909,63909,2009,4050,9,10
840,63,909,63909,2009,4171,2,4
840,63,909,63909,2009,4280,1,1
840,63,909,63909,2009,4520,13,14
840,63,909,63909,2009,4560,1,1
840,63,909,63909,2009,4610,3,3
840,63,909,63909,2009,4770,2,2
840,63,909,63909,2009,4880,12,16
840,63,909,63909,2009,5290,3,9
840,63,909,63909,2009,5600,3,3
840,63,909,63909,2009,5670,6,9
840,63,909,63909,2009,5810,1,1
840,63,909,63909,2009,5870,7,8
840,63,909,63909,2009,5930,8,9
840,63,909,63909,2009,5980,14,17
840,63,909,63909,2009,6080,7,8
840,63,909,63909,2009,6240,26,29
840,63,909,63909,2009,6290,9,9
840,63,909,63909,2009,6360,6,7
840,63,909,63909,2009,6390,8,8
840,63,909,63909,2009,6480,3,3
840,63,909,63909,2009,6540,3,3
840,63,909,63909,2009,6670,38,48
840,63,909,63909,2009,6710,4,5
840,63,909,63909,2009,6730,3,4
840,63,909,63909,2009,6740,17,23
840,63,909,63909,2009,6840,17,18
840,63,909,63909,2009,7040,2,2
840,63,909,63909,2009,7050,1,2
840,63,909,63909,2009,7180,7,9
840,63,909,63909,2009,7270,4,4
840,63,909,63909,2009,7310,12,12
840,63,909,63909,2009,7360,5,7
840,63,909,63909,2009,7510,3,4
840,63,909,63909,2009,7550,7,7
840,63,909,63909,2009,7610,3,4
840,63,909,63909,2010,3160,3,3
840,63,909,63909,2010,3390,1,1
840,63,909,63909,2010,3870,3,3
840,63,909,63909,2010,3920,4,4
840,63,909,63909,2010,3930,1,1
840,63,909,63909,2010,3940,2,2
840,63,909,63909,2010,4050,5,5
840,63,909,63909,2010,4120,1,1
840,63,909,63909,2010,4171,3,5
840,63,909,63909,2010,4280,1,1
840,63,909,63909,2010,4560,1,1
840,63,909,63909,2010,4610,3,3
840,63,909,63909,2010,4650,9,10
840,63,909,63909,2010,4770,2,2
840,63,909,63909,2010,4860,1,2
840,63,909,63909,2010,4880,16,20
840,63,909,63909,2010,5290,1,1
840,63,909,63909,2010,5600,1,1
840,63,909,63909,2010,5670,1,1
840,63,909,63909,2010,5810,1,1
840,63,909,63909,2010,5870,11,15
840,63,909,63909,2010,5930,7,10
840,63,909,63909,2010,5980,12,14
840,63,909,63909,2010,6080,10,11
840,63,909,63909,2010,6190,1,2
840,63,909,63909,2010,6240,22,23
840,63,909,63909,2010,6290,15,17
840,63,909,63909,2010,6360,1,1
840,63,909,63909,2010,6390,2,2
840,63,909,63909,2010,6670,12,12
840,63,909,63909,2010,6710,1,2
840,63,909,63909,2010,6740,1,1
840,63,909,63909,2010,6760,1,1
840,63,909,63909,2010,6840,15,15
840,63,909,63909,2010,7050,1,1
840,63,909,63909,2010,7180,13,14
840,63,909,63909,2010,7270,9,11
840,63,909,63909,2010,7310,13,14
840,63,909,63909,2010,7360,7,12
840,63,909,63909,2010,7550,7,9
840,63,909,63909,2010,7610,2,2
840,63,909,63909,2010,7660,1,2
840,63,909,63909,2011,3160,4,5
840,63,909,63909,2011,3390,1,1
840,63,909,63909,2011,3870,9,9
840,63,909,63909,2011,3920,4,4
840,63,909,63909,2011,3930,1,2
840,63,909,63909,2011,3940,2,3
840,63,909,63909,2011,4050,2,2
840,63,909,63909,2011,4171,3,3
840,63,909,63909,2011,4610,3,3
840,63,909,63909,2011,4650,11,14
840,63,909,63909,2011,4880,18,25
840,63,909,63909,2011,5600,1,2
840,63,909,63909,2011,5870,14,17
840,63,909,63909,2011,5930,6,8
840,63,909,63909,2011,5980,15,18
840,63,909,63909,2011,6080,7,8
840,63,909,63909,2011,6190,1,2
840,63,909,63909,2011,6240,19,25
840,63,909,63909,2011,6290,11,12
840,63,909,63909,2011,6360,2,2
840,63,909,63909,2011,6380,1,1
840,63,909,63909,2011,6390,4,4
840,63,909,63909,2011,6670,15,18
840,63,909,63909,2011,6710,3,4
840,63,909,63909,2011,6740,3,3
840,63,909,63909,2011,6840,13,16
840,63,909,63909,2011,7040,2,2
840,63,909,63909,2011,7180,13,16
840,63,909,63909,2011,7270,8,8
840,63,909,63909,2011,7310,6,7
840,63,909,63909,2011,7360,5,8
840,63,909,63909,2011,7550,3,3
840,63,909,63909,2011,7610,4,4
840,63,909,63909,2012,3160,4,4
840,63,909,63909,2012,3730,1,1
840,63,909,63909,2012,3750,1,1
840,63,909,63909,2012,3870,1,1
840,63,909,63909,2012,3920,3,3
840,63,909,63909,2012,3940,7,7
840,63,909,63909,2012,4050,4,4
840,63,909,63909,2012,4120,1,1
840,63,909,63909,2012,4171,3,6
840,63,909,63909,2012,4280,1,1
840,63,909,63909,2012,4610,6,6
840,63,909,63909,2012,4650,9,9
840,63,909,63909,2012,4770,4,5
840,63,909,63909,2012,4880,13,22
840,63,909,63909,2012,5290,6,9
840,63,909,63909,2012,5670,4,5
840,63,909,63909,2012,5870,12,15
840,63,909,63909,2012,5930,5,8
840,63,909,63909,2012,5980,9,11
840,63,909,63909,2012,6080,6,7
840,63,909,63909,2012,6240,16,17
840,63,909,63909,2012,6290,13,16
